,month_id,PerCapitaFatalities,Fatalities_Sum,Countries_In_AG_Unit,GIS__Index
85124,133,0.0,0.0,Syria,19657
85125,133,0.0,0.0,Syria,19658
85126,133,0.0,0.0,Syria,19659
85127,133,0.0,0.0,Syria,19660
85128,133,0.0,0.0,Syria,19661
85129,133,0.0,0.0,Iraq___Syria,19662
85171,133,0.0,0.0,Syria___Turkey,19297
85172,133,0.0,0.0,Syria___Turkey,19298
85173,133,0.0,0.0,Syria___Turkey,19299
85174,133,0.0,0.0,Syria___Turkey,19300
85175,133,0.0,0.0,Syria,19301
85176,133,0.0,0.0,Iraq___Syria,19302
88411,134,0.0,0.0,Jordan___Syria,20737
88412,134,0.0,0.0,Jordan___Syria,20738
88458,134,0.0,0.0,Syria,20377
88459,134,0.0,0.0,Syria,20378
88460,134,0.0,0.0,Jordan___Syria,20379
88461,134,0.0,0.0,Iraq___Syria,20380
88502,134,0.0,0.0,Lebanon___Syria,20016
88503,134,0.0,0.0,Lebanon___Syria,20017
88504,134,0.0,0.0,Syria,20018
88505,134,0.0,0.0,Syria,20019
88506,134,0.0,0.0,Syria,20020
88507,134,0.0,0.0,Iraq___Syria,20021
88548,134,0.0,0.0,Syria,19656
88549,134,0.0,0.0,Syria,19657
88550,134,0.0,0.0,Syria,19658
88551,134,0.0,0.0,Syria,19659
88552,134,0.0,0.0,Syria,19660
88553,134,0.0,0.0,Syria,19661
88554,134,0.0,0.0,Iraq___Syria,19662
88596,134,0.0,0.0,Syria___Turkey,19297
88597,134,0.0,0.0,Syria___Turkey,19298
88598,134,0.0,0.0,Syria___Turkey,19299
88599,134,0.0,0.0,Syria___Turkey,19300
88600,134,0.0,0.0,Syria,19301
88601,134,0.0,0.0,Iraq___Syria,19302
91836,135,0.0,0.0,Jordan___Syria,20737
91837,135,0.0,0.0,Jordan___Syria,20738
91883,135,0.0,0.0,Syria,20377
91884,135,0.0,0.0,Syria,20378
91885,135,0.0,0.0,Jordan___Syria,20379
91886,135,0.0,0.0,Iraq___Syria,20380
91927,135,0.0,0.0,Lebanon___Syria,20016
91928,135,0.0,0.0,Lebanon___Syria,20017
91929,135,0.0,0.0,Syria,20018
91930,135,0.0,0.0,Syria,20019
91931,135,0.0,0.0,Syria,20020
91932,135,0.0,0.0,Iraq___Syria,20021
91973,135,0.0,0.0,Syria,19656
91974,135,0.0,0.0,Syria,19657
91975,135,0.0,0.0,Syria,19658
91976,135,0.0,0.0,Syria,19659
91977,135,0.0,0.0,Syria,19660
91978,135,0.0,0.0,Syria,19661
91979,135,0.0,0.0,Iraq___Syria,19662
92021,135,0.0,0.0,Syria___Turkey,19297
92022,135,0.0,0.0,Syria___Turkey,19298
92023,135,0.0,0.0,Syria___Turkey,19299
92024,135,0.0,0.0,Syria___Turkey,19300
92025,135,0.0,0.0,Syria,19301
92026,135,0.0,0.0,Iraq___Syria,19302
95261,136,0.0,0.0,Jordan___Syria,20737
95262,136,0.0,0.0,Jordan___Syria,20738
95308,136,0.0,0.0,Syria,20377
95309,136,0.0,0.0,Syria,20378
95310,136,0.0,0.0,Jordan___Syria,20379
95311,136,0.0,0.0,Iraq___Syria,20380
95352,136,0.0,0.0,Lebanon___Syria,20016
95353,136,0.0,0.0,Lebanon___Syria,20017
95354,136,0.0,0.0,Syria,20018
95355,136,0.0,0.0,Syria,20019
95356,136,0.0,0.0,Syria,20020
95357,136,0.0,0.0,Iraq___Syria,20021
95398,136,0.0,0.0,Syria,19656
95399,136,0.0,0.0,Syria,19657
95400,136,0.0,0.0,Syria,19658
95401,136,0.0,0.0,Syria,19659
95402,136,0.0,0.0,Syria,19660
95403,136,0.0,0.0,Syria,19661
95404,136,0.0,0.0,Iraq___Syria,19662
95446,136,0.0,0.0,Syria___Turkey,19297
95447,136,0.0,0.0,Syria___Turkey,19298
95448,136,0.0,0.0,Syria___Turkey,19299
95449,136,0.0,0.0,Syria___Turkey,19300
95450,136,0.0,0.0,Syria,19301
95451,136,0.0,0.0,Iraq___Syria,19302
98686,137,0.0,0.0,Jordan___Syria,20737
98687,137,0.0,0.0,Jordan___Syria,20738
98733,137,0.0,0.0,Syria,20377
98734,137,0.0,0.0,Syria,20378
98735,137,0.0,0.0,Jordan___Syria,20379
98736,137,0.0,0.0,Iraq___Syria,20380
98777,137,0.0,0.0,Lebanon___Syria,20016
98778,137,0.0,0.0,Lebanon___Syria,20017
98779,137,0.0,0.0,Syria,20018
98780,137,0.0,0.0,Syria,20019
98781,137,0.0,0.0,Syria,20020
98782,137,0.0,0.0,Iraq___Syria,20021
98823,137,0.0,0.0,Syria,19656
98824,137,0.0,0.0,Syria,19657
98825,137,0.0,0.0,Syria,19658
98826,137,0.0,0.0,Syria,19659
98827,137,0.0,0.0,Syria,19660
98828,137,0.0,0.0,Syria,19661
98829,137,0.0,0.0,Iraq___Syria,19662
98871,137,0.0,0.0,Syria___Turkey,19297
98872,137,0.0,0.0,Syria___Turkey,19298
98873,137,0.0,0.0,Syria___Turkey,19299
98874,137,0.0,0.0,Syria___Turkey,19300
98875,137,0.0,0.0,Syria,19301
98876,137,0.0,0.0,Iraq___Syria,19302
102111,138,0.0,0.0,Jordan___Syria,20737
102112,138,0.0,0.0,Jordan___Syria,20738
102158,138,0.0,0.0,Syria,20377
102159,138,0.0,0.0,Syria,20378
102160,138,0.0,0.0,Jordan___Syria,20379
102161,138,0.0,0.0,Iraq___Syria,20380
102202,138,0.0,0.0,Lebanon___Syria,20016
102203,138,0.0,0.0,Lebanon___Syria,20017
102204,138,0.0,0.0,Syria,20018
102205,138,0.0,0.0,Syria,20019
102206,138,0.0,0.0,Syria,20020
102207,138,0.0,0.0,Iraq___Syria,20021
102248,138,0.0,0.0,Syria,19656
102249,138,0.0,0.0,Syria,19657
102250,138,0.0,0.0,Syria,19658
102251,138,0.0,0.0,Syria,19659
102252,138,0.0,0.0,Syria,19660
102253,138,0.0,0.0,Syria,19661
102254,138,0.0,0.0,Iraq___Syria,19662
102296,138,0.0,0.0,Syria___Turkey,19297
102297,138,0.0,0.0,Syria___Turkey,19298
102298,138,0.0,0.0,Syria___Turkey,19299
102299,138,0.0,0.0,Syria___Turkey,19300
102300,138,0.0,0.0,Syria,19301
102301,138,0.0,0.0,Iraq___Syria,19302
105536,139,0.0,0.0,Jordan___Syria,20737
105537,139,0.0,0.0,Jordan___Syria,20738
105583,139,0.0,0.0,Syria,20377
105584,139,0.0,0.0,Syria,20378
105585,139,0.0,0.0,Jordan___Syria,20379
105586,139,0.0,0.0,Iraq___Syria,20380
105627,139,0.0,0.0,Lebanon___Syria,20016
105628,139,0.0,0.0,Lebanon___Syria,20017
105629,139,0.0,0.0,Syria,20018
105630,139,0.0,0.0,Syria,20019
105631,139,0.0,0.0,Syria,20020
105632,139,0.0,0.0,Iraq___Syria,20021
105673,139,0.0,0.0,Syria,19656
105674,139,0.0,0.0,Syria,19657
105675,139,0.0,0.0,Syria,19658
105676,139,0.0,0.0,Syria,19659
105677,139,0.0,0.0,Syria,19660
105678,139,0.0,0.0,Syria,19661
105679,139,0.0,0.0,Iraq___Syria,19662
105721,139,0.0,0.0,Syria___Turkey,19297
105722,139,0.0,0.0,Syria___Turkey,19298
105723,139,0.0,0.0,Syria___Turkey,19299
105724,139,0.0,0.0,Syria___Turkey,19300
105725,139,0.0,0.0,Syria,19301
105726,139,0.0,0.0,Iraq___Syria,19302
108961,140,0.0,0.0,Jordan___Syria,20737
108962,140,0.0,0.0,Jordan___Syria,20738
109008,140,0.0,0.0,Syria,20377
109009,140,0.0,0.0,Syria,20378
109010,140,0.0,0.0,Jordan___Syria,20379
109011,140,0.0,0.0,Iraq___Syria,20380
109052,140,0.0,0.0,Lebanon___Syria,20016
109053,140,0.0,0.0,Lebanon___Syria,20017
109054,140,0.0,0.0,Syria,20018
109055,140,0.0,0.0,Syria,20019
109056,140,0.0,0.0,Syria,20020
109057,140,0.0,0.0,Iraq___Syria,20021
109098,140,0.0,0.0,Syria,19656
109099,140,0.0,0.0,Syria,19657
109100,140,0.0,0.0,Syria,19658
109101,140,0.0,0.0,Syria,19659
109102,140,0.0,0.0,Syria,19660
109103,140,0.0,0.0,Syria,19661
109104,140,0.0,0.0,Iraq___Syria,19662
109146,140,0.0,0.0,Syria___Turkey,19297
109147,140,0.0,0.0,Syria___Turkey,19298
109148,140,0.0,0.0,Syria___Turkey,19299
109149,140,0.0,0.0,Syria___Turkey,19300
109150,140,0.0,0.0,Syria,19301
109151,140,0.0,0.0,Iraq___Syria,19302
112386,141,0.0,0.0,Jordan___Syria,20737
112387,141,0.0,0.0,Jordan___Syria,20738
112433,141,0.0,0.0,Syria,20377
112434,141,0.0,0.0,Syria,20378
112435,141,0.0,0.0,Jordan___Syria,20379
112436,141,0.0,0.0,Iraq___Syria,20380
112477,141,0.0,0.0,Lebanon___Syria,20016
112478,141,0.0,0.0,Lebanon___Syria,20017
112479,141,0.0,0.0,Syria,20018
112480,141,0.0,0.0,Syria,20019
112481,141,0.0,0.0,Syria,20020
112482,141,0.0,0.0,Iraq___Syria,20021
112523,141,0.0,0.0,Syria,19656
112524,141,0.0,0.0,Syria,19657
112525,141,0.0,0.0,Syria,19658
112526,141,0.0,0.0,Syria,19659
112527,141,0.0,0.0,Syria,19660
112528,141,0.0,0.0,Syria,19661
112529,141,0.0,0.0,Iraq___Syria,19662
112571,141,0.0,0.0,Syria___Turkey,19297
112572,141,0.0,0.0,Syria___Turkey,19298
112573,141,0.0,0.0,Syria___Turkey,19299
112574,141,0.0,0.0,Syria___Turkey,19300
112575,141,0.0,0.0,Syria,19301
112576,141,0.0,0.0,Iraq___Syria,19302
115811,142,0.0,0.0,Jordan___Syria,20737
115812,142,0.0,0.0,Jordan___Syria,20738
115858,142,0.0,0.0,Syria,20377
115859,142,0.0,0.0,Syria,20378
115860,142,0.0,0.0,Jordan___Syria,20379
115861,142,0.0,0.0,Iraq___Syria,20380
115902,142,0.0,0.0,Lebanon___Syria,20016
115903,142,0.0,0.0,Lebanon___Syria,20017
115904,142,0.0,0.0,Syria,20018
115905,142,0.0,0.0,Syria,20019
115906,142,0.0,0.0,Syria,20020
115907,142,0.0,0.0,Iraq___Syria,20021
115948,142,0.0,0.0,Syria,19656
115949,142,0.0,0.0,Syria,19657
115950,142,0.0,0.0,Syria,19658
115951,142,0.0,0.0,Syria,19659
115952,142,0.0,0.0,Syria,19660
115953,142,0.0,0.0,Syria,19661
115954,142,0.0,0.0,Iraq___Syria,19662
115996,142,0.0,0.0,Syria___Turkey,19297
115997,142,0.0,0.0,Syria___Turkey,19298
115998,142,0.0,0.0,Syria___Turkey,19299
115999,142,0.0,0.0,Syria___Turkey,19300
116000,142,0.0,0.0,Syria,19301
116001,142,0.0,0.0,Iraq___Syria,19302
119236,143,0.0,0.0,Jordan___Syria,20737
119237,143,0.0,0.0,Jordan___Syria,20738
119283,143,0.0,0.0,Syria,20377
119284,143,0.0,0.0,Syria,20378
119285,143,0.0,0.0,Jordan___Syria,20379
119286,143,0.0,0.0,Iraq___Syria,20380
119327,143,0.0,0.0,Lebanon___Syria,20016
119328,143,0.0,0.0,Lebanon___Syria,20017
119329,143,0.0,0.0,Syria,20018
119330,143,0.0,0.0,Syria,20019
119331,143,0.0,0.0,Syria,20020
119332,143,0.0,0.0,Iraq___Syria,20021
119373,143,0.0,0.0,Syria,19656
119374,143,0.0,0.0,Syria,19657
119375,143,0.0,0.0,Syria,19658
119376,143,0.0,0.0,Syria,19659
119377,143,0.0,0.0,Syria,19660
119378,143,0.0,0.0,Syria,19661
119379,143,0.0,0.0,Iraq___Syria,19662
119421,143,0.0,0.0,Syria___Turkey,19297
119422,143,0.0,0.0,Syria___Turkey,19298
119423,143,0.0,0.0,Syria___Turkey,19299
119424,143,0.0,0.0,Syria___Turkey,19300
119425,143,0.0,0.0,Syria,19301
119426,143,0.0,0.0,Iraq___Syria,19302
122661,144,0.0,0.0,Jordan___Syria,20737
122662,144,0.0,0.0,Jordan___Syria,20738
122708,144,0.0,0.0,Syria,20377
122709,144,0.0,0.0,Syria,20378
122710,144,0.0,0.0,Jordan___Syria,20379
122711,144,0.0,0.0,Iraq___Syria,20380
122752,144,0.0,0.0,Lebanon___Syria,20016
122753,144,0.0,0.0,Lebanon___Syria,20017
122754,144,0.0,0.0,Syria,20018
122755,144,0.0,0.0,Syria,20019
122756,144,0.0,0.0,Syria,20020
122757,144,0.0,0.0,Iraq___Syria,20021
122798,144,0.0,0.0,Syria,19656
122799,144,0.0,0.0,Syria,19657
122800,144,0.0,0.0,Syria,19658
122801,144,0.0,0.0,Syria,19659
122802,144,0.0,0.0,Syria,19660
122803,144,0.0,0.0,Syria,19661
122804,144,0.0,0.0,Iraq___Syria,19662
122846,144,0.0,0.0,Syria___Turkey,19297
122847,144,0.0,0.0,Syria___Turkey,19298
122848,144,0.0,0.0,Syria___Turkey,19299
122849,144,0.0,0.0,Syria___Turkey,19300
122850,144,0.0,0.0,Syria,19301
122851,144,0.0,0.0,Iraq___Syria,19302
126086,145,0.0,0.0,Jordan___Syria,20737
126087,145,0.0,0.0,Jordan___Syria,20738
126133,145,0.0,0.0,Syria,20377
126134,145,0.0,0.0,Syria,20378
126135,145,0.0,0.0,Jordan___Syria,20379
126136,145,0.0,0.0,Iraq___Syria,20380
126177,145,0.0,0.0,Lebanon___Syria,20016
126178,145,0.0,0.0,Lebanon___Syria,20017
126179,145,0.0,0.0,Syria,20018
126180,145,0.0,0.0,Syria,20019
126181,145,0.0,0.0,Syria,20020
126182,145,0.0,0.0,Iraq___Syria,20021
126223,145,0.0,0.0,Syria,19656
126224,145,0.0,0.0,Syria,19657
126225,145,0.0,0.0,Syria,19658
126226,145,0.0,0.0,Syria,19659
126227,145,0.0,0.0,Syria,19660
126228,145,0.0,0.0,Syria,19661
126229,145,0.0,0.0,Iraq___Syria,19662
126271,145,0.0,0.0,Syria___Turkey,19297
126272,145,0.0,0.0,Syria___Turkey,19298
126273,145,0.0,0.0,Syria___Turkey,19299
126274,145,0.0,0.0,Syria___Turkey,19300
126275,145,0.0,0.0,Syria,19301
126276,145,0.0,0.0,Iraq___Syria,19302
129511,146,0.0,0.0,Jordan___Syria,20737
129512,146,0.0,0.0,Jordan___Syria,20738
129558,146,0.0,0.0,Syria,20377
129559,146,0.0,0.0,Syria,20378
129560,146,0.0,0.0,Jordan___Syria,20379
129561,146,0.0,0.0,Iraq___Syria,20380
129602,146,0.0,0.0,Lebanon___Syria,20016
129603,146,0.0,0.0,Lebanon___Syria,20017
129604,146,0.0,0.0,Syria,20018
129605,146,0.0,0.0,Syria,20019
129606,146,0.0,0.0,Syria,20020
129607,146,0.0,0.0,Iraq___Syria,20021
129648,146,0.0,0.0,Syria,19656
129649,146,0.0,0.0,Syria,19657
129650,146,0.0,0.0,Syria,19658
129651,146,0.0,0.0,Syria,19659
129652,146,0.0,0.0,Syria,19660
129653,146,0.0,0.0,Syria,19661
129654,146,0.0,0.0,Iraq___Syria,19662
129696,146,0.0,0.0,Syria___Turkey,19297
129697,146,0.0,0.0,Syria___Turkey,19298
129698,146,0.0,0.0,Syria___Turkey,19299
129699,146,0.0,0.0,Syria___Turkey,19300
129700,146,0.0,0.0,Syria,19301
129701,146,0.0,0.0,Iraq___Syria,19302
132936,147,0.0,0.0,Jordan___Syria,20737
132937,147,0.0,0.0,Jordan___Syria,20738
132983,147,0.0,0.0,Syria,20377
132984,147,0.0,0.0,Syria,20378
132985,147,0.0,0.0,Jordan___Syria,20379
132986,147,0.0,0.0,Iraq___Syria,20380
133027,147,0.0,0.0,Lebanon___Syria,20016
133028,147,0.0,0.0,Lebanon___Syria,20017
133029,147,0.0,0.0,Syria,20018
133030,147,0.0,0.0,Syria,20019
133031,147,0.0,0.0,Syria,20020
133032,147,0.0,0.0,Iraq___Syria,20021
133073,147,0.0,0.0,Syria,19656
133074,147,0.0,0.0,Syria,19657
133075,147,0.0,0.0,Syria,19658
133076,147,0.0,0.0,Syria,19659
133077,147,0.0,0.0,Syria,19660
133078,147,0.0,0.0,Syria,19661
133079,147,0.0,0.0,Iraq___Syria,19662
133121,147,0.0,0.0,Syria___Turkey,19297
133122,147,0.0,0.0,Syria___Turkey,19298
133123,147,0.0,0.0,Syria___Turkey,19299
133124,147,0.0,0.0,Syria___Turkey,19300
133125,147,0.0,0.0,Syria,19301
133126,147,0.0,0.0,Iraq___Syria,19302
136361,148,0.0,0.0,Jordan___Syria,20737
136362,148,0.0,0.0,Jordan___Syria,20738
136408,148,0.0,0.0,Syria,20377
136409,148,0.0,0.0,Syria,20378
136410,148,0.0,0.0,Jordan___Syria,20379
136411,148,0.0,0.0,Iraq___Syria,20380
136452,148,0.0,0.0,Lebanon___Syria,20016
136453,148,0.0,0.0,Lebanon___Syria,20017
136454,148,0.0,0.0,Syria,20018
136455,148,0.0,0.0,Syria,20019
136456,148,0.0,0.0,Syria,20020
136457,148,0.0,0.0,Iraq___Syria,20021
136498,148,0.0,0.0,Syria,19656
136499,148,0.0,0.0,Syria,19657
136500,148,0.0,0.0,Syria,19658
136501,148,0.0,0.0,Syria,19659
136502,148,0.0,0.0,Syria,19660
136503,148,0.0,0.0,Syria,19661
136504,148,0.0,0.0,Iraq___Syria,19662
136546,148,0.0,0.0,Syria___Turkey,19297
136547,148,0.0,0.0,Syria___Turkey,19298
136548,148,0.0,0.0,Syria___Turkey,19299
136549,148,0.0,0.0,Syria___Turkey,19300
136550,148,0.0,0.0,Syria,19301
136551,148,0.0,0.0,Iraq___Syria,19302
139786,149,0.0,0.0,Jordan___Syria,20737
139787,149,0.0,0.0,Jordan___Syria,20738
139833,149,0.0,0.0,Syria,20377
139834,149,0.0,0.0,Syria,20378
139835,149,0.0,0.0,Jordan___Syria,20379
139836,149,0.0,0.0,Iraq___Syria,20380
139877,149,0.0,0.0,Lebanon___Syria,20016
139878,149,0.0,0.0,Lebanon___Syria,20017
139879,149,0.0,0.0,Syria,20018
139880,149,0.0,0.0,Syria,20019
139881,149,0.0,0.0,Syria,20020
139882,149,0.0,0.0,Iraq___Syria,20021
139923,149,0.0,0.0,Syria,19656
139924,149,0.0,0.0,Syria,19657
139925,149,0.0,0.0,Syria,19658
139926,149,0.0,0.0,Syria,19659
139927,149,0.0,0.0,Syria,19660
139928,149,0.0,0.0,Syria,19661
139929,149,0.0,0.0,Iraq___Syria,19662
139971,149,0.0,0.0,Syria___Turkey,19297
139972,149,0.0,0.0,Syria___Turkey,19298
139973,149,0.0,0.0,Syria___Turkey,19299
139974,149,0.0,0.0,Syria___Turkey,19300
139975,149,0.0,0.0,Syria,19301
139976,149,0.0,0.0,Iraq___Syria,19302
143211,150,0.0,0.0,Jordan___Syria,20737
143212,150,0.0,0.0,Jordan___Syria,20738
143258,150,0.0,0.0,Syria,20377
143259,150,0.0,0.0,Syria,20378
143260,150,0.0,0.0,Jordan___Syria,20379
143261,150,0.0,0.0,Iraq___Syria,20380
143302,150,0.0,0.0,Lebanon___Syria,20016
143303,150,0.0,0.0,Lebanon___Syria,20017
143304,150,0.0,0.0,Syria,20018
143305,150,0.0,0.0,Syria,20019
143306,150,0.0,0.0,Syria,20020
143307,150,0.0,0.0,Iraq___Syria,20021
143348,150,0.0,0.0,Syria,19656
143349,150,0.0,0.0,Syria,19657
143350,150,0.0,0.0,Syria,19658
143351,150,0.0,0.0,Syria,19659
143352,150,0.0,0.0,Syria,19660
143353,150,0.0,0.0,Syria,19661
143354,150,0.0,0.0,Iraq___Syria,19662
143396,150,3.612928213284159e-06,1.0,Syria___Turkey,19297
143397,150,0.0,0.0,Syria___Turkey,19298
143398,150,0.0,0.0,Syria___Turkey,19299
143399,150,0.0,0.0,Syria___Turkey,19300
143400,150,0.0,0.0,Syria,19301
143401,150,0.0,0.0,Iraq___Syria,19302
146636,151,0.0,0.0,Jordan___Syria,20737
146637,151,0.0,0.0,Jordan___Syria,20738
146683,151,0.0,0.0,Syria,20377
146684,151,0.0,0.0,Syria,20378
146685,151,0.0,0.0,Jordan___Syria,20379
146686,151,0.0,0.0,Iraq___Syria,20380
146727,151,0.0,0.0,Lebanon___Syria,20016
146728,151,0.0,0.0,Lebanon___Syria,20017
146729,151,0.0,0.0,Syria,20018
146730,151,0.0,0.0,Syria,20019
146731,151,0.0,0.0,Syria,20020
146732,151,0.0,0.0,Iraq___Syria,20021
146773,151,0.0,0.0,Syria,19656
146774,151,0.0,0.0,Syria,19657
146775,151,0.0,0.0,Syria,19658
146776,151,0.0,0.0,Syria,19659
146777,151,0.0,0.0,Syria,19660
146778,151,0.0,0.0,Syria,19661
146779,151,0.0,0.0,Iraq___Syria,19662
146821,151,0.0,0.0,Syria___Turkey,19297
146822,151,0.0,0.0,Syria___Turkey,19298
146823,151,0.0,0.0,Syria___Turkey,19299
146824,151,0.0,0.0,Syria___Turkey,19300
146825,151,0.0,0.0,Syria,19301
146826,151,0.0,0.0,Iraq___Syria,19302
150061,152,0.0,0.0,Jordan___Syria,20737
150062,152,0.0,0.0,Jordan___Syria,20738
150108,152,0.0,0.0,Syria,20377
150109,152,0.0,0.0,Syria,20378
150110,152,0.0,0.0,Jordan___Syria,20379
150111,152,0.0,0.0,Iraq___Syria,20380
150152,152,8.901901094448681e-06,1.0,Lebanon___Syria,20016
150153,152,0.0,0.0,Lebanon___Syria,20017
150154,152,0.0,0.0,Syria,20018
150155,152,0.0,0.0,Syria,20019
150156,152,0.0,0.0,Syria,20020
150157,152,0.0,0.0,Iraq___Syria,20021
150198,152,0.0,0.0,Syria,19656
150199,152,0.0,0.0,Syria,19657
150200,152,0.0,0.0,Syria,19658
150201,152,0.0,0.0,Syria,19659
150202,152,0.0,0.0,Syria,19660
150203,152,0.0,0.0,Syria,19661
150204,152,0.0,0.0,Iraq___Syria,19662
150246,152,0.0,0.0,Syria___Turkey,19297
150247,152,0.0,0.0,Syria___Turkey,19298
150248,152,6.5754580496954705e-06,1.0,Syria___Turkey,19299
150249,152,0.0,0.0,Syria___Turkey,19300
150250,152,0.0,0.0,Syria,19301
150251,152,0.0,0.0,Iraq___Syria,19302
153486,153,0.0,0.0,Jordan___Syria,20737
153487,153,0.0,0.0,Jordan___Syria,20738
153533,153,0.0,0.0,Syria,20377
153534,153,0.0,0.0,Syria,20378
153535,153,0.0,0.0,Jordan___Syria,20379
153536,153,0.0,0.0,Iraq___Syria,20380
153577,153,0.0,0.0,Lebanon___Syria,20016
153578,153,0.0,0.0,Lebanon___Syria,20017
153579,153,0.0,0.0,Syria,20018
153580,153,0.0,0.0,Syria,20019
153581,153,0.0,0.0,Syria,20020
153582,153,0.0,0.0,Iraq___Syria,20021
153623,153,0.0,0.0,Syria,19656
153624,153,0.0,0.0,Syria,19657
153625,153,0.0,0.0,Syria,19658
153626,153,0.0,0.0,Syria,19659
153627,153,0.0,0.0,Syria,19660
153628,153,0.0,0.0,Syria,19661
153629,153,0.0,0.0,Iraq___Syria,19662
153671,153,2.5290497492989113e-05,7.0,Syria___Turkey,19297
153672,153,0.0,0.0,Syria___Turkey,19298
153673,153,0.0,0.0,Syria___Turkey,19299
153674,153,0.0,0.0,Syria___Turkey,19300
153675,153,0.0,0.0,Syria,19301
153676,153,0.0,0.0,Iraq___Syria,19302
156911,154,0.0,0.0,Jordan___Syria,20737
156912,154,0.0,0.0,Jordan___Syria,20738
156958,154,0.0,0.0,Syria,20377
156959,154,0.0,0.0,Syria,20378
156960,154,0.0,0.0,Jordan___Syria,20379
156961,154,0.0,0.0,Iraq___Syria,20380
157002,154,0.0,0.0,Lebanon___Syria,20016
157003,154,0.0,0.0,Lebanon___Syria,20017
157004,154,0.0,0.0,Syria,20018
157005,154,0.0,0.0,Syria,20019
157006,154,0.0,0.0,Syria,20020
157007,154,0.0,0.0,Iraq___Syria,20021
157048,154,0.0,0.0,Syria,19656
157049,154,0.0,0.0,Syria,19657
157050,154,0.0,0.0,Syria,19658
157051,154,0.0,0.0,Syria,19659
157052,154,0.0,0.0,Syria,19660
157053,154,0.0,0.0,Syria,19661
157054,154,0.0,0.0,Iraq___Syria,19662
157096,154,0.0,0.0,Syria___Turkey,19297
157097,154,0.0,0.0,Syria___Turkey,19298
157098,154,0.0,0.0,Syria___Turkey,19299
157099,154,0.0,0.0,Syria___Turkey,19300
157100,154,0.0,0.0,Syria,19301
157101,154,0.0,0.0,Iraq___Syria,19302
160336,155,0.0,0.0,Jordan___Syria,20737
160337,155,0.0,0.0,Jordan___Syria,20738
160383,155,0.0,0.0,Syria,20377
160384,155,0.0,0.0,Syria,20378
160385,155,0.0,0.0,Jordan___Syria,20379
160386,155,0.0,0.0,Iraq___Syria,20380
160427,155,0.0,0.0,Lebanon___Syria,20016
160428,155,0.0,0.0,Lebanon___Syria,20017
160429,155,0.0,0.0,Syria,20018
160430,155,0.0,0.0,Syria,20019
160431,155,0.0,0.0,Syria,20020
160432,155,0.0,0.0,Iraq___Syria,20021
160473,155,0.0,0.0,Syria,19656
160474,155,0.0,0.0,Syria,19657
160475,155,0.0,0.0,Syria,19658
160476,155,0.0,0.0,Syria,19659
160477,155,0.0,0.0,Syria,19660
160478,155,0.0,0.0,Syria,19661
160479,155,0.0,0.0,Iraq___Syria,19662
160521,155,0.0,0.0,Syria___Turkey,19297
160522,155,0.0,0.0,Syria___Turkey,19298
160523,155,0.0,0.0,Syria___Turkey,19299
160524,155,0.0,0.0,Syria___Turkey,19300
160525,155,0.0,0.0,Syria,19301
160526,155,0.0,0.0,Iraq___Syria,19302
163761,156,0.0,0.0,Jordan___Syria,20737
163762,156,0.0,0.0,Jordan___Syria,20738
163808,156,0.0,0.0,Syria,20377
163809,156,0.0,0.0,Syria,20378
163810,156,0.0,0.0,Jordan___Syria,20379
163811,156,0.0,0.0,Iraq___Syria,20380
163852,156,0.0,0.0,Lebanon___Syria,20016
163853,156,0.0,0.0,Lebanon___Syria,20017
163854,156,0.0,0.0,Syria,20018
163855,156,0.0,0.0,Syria,20019
163856,156,0.0,0.0,Syria,20020
163857,156,0.0,0.0,Iraq___Syria,20021
163898,156,0.0,0.0,Syria,19656
163899,156,0.0,0.0,Syria,19657
163900,156,0.0,0.0,Syria,19658
163901,156,0.0,0.0,Syria,19659
163902,156,0.0,0.0,Syria,19660
163903,156,0.0,0.0,Syria,19661
163904,156,0.0,0.0,Iraq___Syria,19662
163946,156,0.0,0.0,Syria___Turkey,19297
163947,156,0.0,0.0,Syria___Turkey,19298
163948,156,4.60282063478683e-05,7.0,Syria___Turkey,19299
163949,156,0.0,0.0,Syria___Turkey,19300
163950,156,0.0,0.0,Syria,19301
163951,156,0.0,0.0,Iraq___Syria,19302
167186,157,0.0,0.0,Jordan___Syria,20737
167187,157,0.0,0.0,Jordan___Syria,20738
167233,157,0.0,0.0,Syria,20377
167234,157,0.0,0.0,Syria,20378
167235,157,0.0,0.0,Jordan___Syria,20379
167236,157,0.0,0.0,Iraq___Syria,20380
167277,157,0.0,0.0,Lebanon___Syria,20016
167278,157,0.0,0.0,Lebanon___Syria,20017
167279,157,0.0,0.0,Syria,20018
167280,157,0.0,0.0,Syria,20019
167281,157,0.0,0.0,Syria,20020
167282,157,0.0,0.0,Iraq___Syria,20021
167323,157,0.0,0.0,Syria,19656
167324,157,0.0,0.0,Syria,19657
167325,157,0.0,0.0,Syria,19658
167326,157,0.0,0.0,Syria,19659
167327,157,0.0,0.0,Syria,19660
167328,157,0.0,0.0,Syria,19661
167329,157,0.0,0.0,Iraq___Syria,19662
167371,157,0.0,0.0,Syria___Turkey,19297
167372,157,0.0,0.0,Syria___Turkey,19298
167373,157,0.0,0.0,Syria___Turkey,19299
167374,157,0.0,0.0,Syria___Turkey,19300
167375,157,0.0,0.0,Syria,19301
167376,157,0.0,0.0,Iraq___Syria,19302
170611,158,0.0,0.0,Jordan___Syria,20737
